source_dataset,source_group,split
anime256,55561,train
anime256,55564,train
anime256,55597,validation
anime256,55617,train
anime256,55620,train
anime256,55632,test
anime256,55639,train
anime256,55644,validation
anime256,55651,train
anime256,55657,train
anime256,558,train
anime256,559,train
anime256,571,train
anime256,575,train
anime256,58059,validation
anime256,58088,train
anime256,58089,validation
anime256,58092,test
anime256,58094,train
anime256,58095,validation
anime256,58127,validation
anime256,58134,test
anime256,58139,train
anime256,58140,validation
anime256,58151,test
anime256,58153,test
anime256,58154,train
anime256,58157,train
anime256,58163,train
anime256,58171,train
anime256,58179,train
anime256,58180,train
anime256,58225,train
anime256,58231,train
anime256,58234,test
anime256,58235,train
anime256,58271,validation
anime256,58274,train
anime256,58303,train
anime256,58304,test
anime256,58311,train
anime256,58343,train
anime256,58352,train
anime256,58379,test
anime256,58381,train
anime256,58384,train
anime256,58407,validation
anime256,58414,train
anime256,58418,validation
anime256,58419,validation
anime256,58421,test
anime256,58422,train
anime256,58426,test
anime256,58440,validation
anime256,58448,train
anime256,58453,train
anime256,58454,train
anime256,58460,train
anime256,58463,test
anime256,58465,train
anime256,58466,train
anime256,58472,train
anime256,58476,test
anime256,58478,train
anime256,58480,train
anime256,58485,train
anime256,58491,train
anime256,58492,train
anime256,58495,train
anime256,58498,train
anime256,58506,train
anime256,58507,train
anime256,58509,train
anime256,58523,train
anime256,58528,test
anime256,58532,test
anime256,58545,train
anime256,58550,train
anime256,58551,train
anime256,58553,train
anime256,58560,train
anime256,58563,train
anime256,58570,train
anime256,58572,train
anime256,58574,train
anime256,58575,train
anime256,58577,train
anime256,58578,train
anime256,58605,train
anime256,58608,train
anime256,58613,test
anime256,58614,train
anime256,58620,train
anime256,58626,train
anime256,58629,validation
anime256,58637,train
anime256,58643,test
anime256,58645,train
anime256,58649,test
anime256,58650,train
anime256,58652,test
anime256,58660,train
anime256,58675,train
anime256,58682,train
anime256,58685,test
anime256,58693,train
anime256,587,test
anime256,58705,test
anime256,58707,train
anime256,58735,train
anime256,58746,train
anime256,58747,train
anime256,58749,train
anime256,58750,test
anime256,58751,train
anime256,58752,train
anime256,58753,test
anime256,58755,train
anime256,58760,test
anime256,58762,train
anime256,58773,train
anime256,58774,train
anime256,58776,train
anime256,58779,train
anime256,58780,train
anime256,58785,train
anime256,58786,train
anime256,58787,train
anime256,58795,test
anime256,58796,train
anime256,58818,train
anime256,58821,validation
anime256,58835,test
anime256,58842,validation
anime256,58843,train
anime256,58848,test
anime256,58849,train
anime256,58851,train
anime256,58852,train
anime256,58853,train
anime256,58855,test
anime256,58857,validation
anime256,58864,validation
anime256,58870,train
anime256,58871,test
anime256,58873,train
anime256,58876,train
anime256,58882,validation
anime256,58889,train
anime256,58891,train
anime256,58900,test
anime256,58905,train
anime256,58906,test
anime256,58913,test
anime256,58915,train
anime256,58916,train
anime256,58928,test
anime256,58929,test
anime256,58931,train
anime256,58933,train
anime256,58945,train
anime256,58963,train
anime256,58974,validation
anime256,58975,train
anime256,58983,train
anime256,58984,train
anime256,58985,test
anime256,58991,train
anime256,58997,train
anime256,58998,test
anime256,59005,train
anime256,59015,train
anime256,59016,train
anime256,59021,train
anime256,59022,train
anime256,59029,test
anime256,59034,train
anime256,6,train
anime256,608,train
anime256,61472,train
anime256,61497,test
anime256,61503,train
anime256,61509,test
anime256,61531,train
anime256,61533,train
anime256,61534,train
anime256,61536,train
anime256,61541,train
anime256,61548,train
anime256,61555,train
anime256,61557,train
anime256,61565,test
anime256,61568,train
anime256,61586,train
anime256,61588,test
anime256,61605,train
anime256,61606,train
anime256,61616,train
anime256,61617,train
anime256,61619,train
anime256,61620,test
anime256,61630,validation
anime256,61637,train
anime256,61644,train
anime256,61645,train
anime256,61647,validation
anime256,61659,train
anime256,61676,train
anime256,61677,train
anime256,61678,train
anime256,61690,train
anime256,61705,train
anime256,61714,validation
anime256,61719,train
anime256,61720,train
anime256,61721,validation
anime256,61722,train
anime256,61735,train
anime256,61740,train
anime256,61743,test
anime256,61750,train
anime256,61753,validation
anime256,61760,train
anime256,61762,train
anime256,61764,train
anime256,61765,train
anime256,61772,train
anime256,61785,validation
anime256,61787,train
anime256,61788,validation
anime256,61792,train
anime256,61793,train
anime256,61794,train
anime256,61795,train
anime256,61802,train
anime256,61803,train
anime256,61810,train
anime256,61813,train
anime256,61816,train
anime256,61827,train
anime256,61829,train
anime256,61830,validation
anime256,61835,validation
anime256,61838,train
anime256,61844,train
anime256,61845,train
anime256,61853,validation
anime256,61856,train
anime256,61858,test
anime256,61880,test
anime256,61881,train
anime256,61899,train
anime256,61905,train
anime256,61910,train
anime256,61911,train
anime256,61929,train
anime256,61931,train
anime256,61936,validation
anime256,61939,train
anime256,61943,test
anime256,61946,train
anime256,61952,test
anime256,61967,train
anime256,61973,train
anime256,61975,train
anime256,61977,train
anime256,61997,train
anime256,62,train
anime256,62022,train
anime256,62036,train
anime256,62039,train
anime256,62044,train
anime256,62045,validation
anime256,62048,train
anime256,62060,train
anime256,62074,validation
anime256,62077,train
anime256,62091,validation
anime256,62100,validation
anime256,62105,test
anime256,62106,train
anime256,62107,train
anime256,62115,test
anime256,62125,train
anime256,62132,train
anime256,62134,train
anime256,62135,train
anime256,62136,train
anime256,62137,train
anime256,62141,train
anime256,62142,train
anime256,62149,test
anime256,62152,train
anime256,62154,train
anime256,62159,train
anime256,62165,train
anime256,62170,train
anime256,62185,train
anime256,62187,train
anime256,62188,train
anime256,62189,train
anime256,62193,train
anime256,62199,train
anime256,62208,train
anime256,62213,test
anime256,62224,train
anime256,62236,train
anime256,62240,train
anime256,62244,test
anime256,62246,train
anime256,62247,train
anime256,62254,train
anime256,62255,train
anime256,62260,train
anime256,62263,train
anime256,62268,train
anime256,62269,train
anime256,62272,train
anime256,62273,train
anime256,62274,train
anime256,62275,train
anime256,62277,train
anime256,62279,train
anime256,62284,train
anime256,62285,validation
anime256,62287,train
anime256,62291,train
anime256,62295,train
anime256,62296,validation
anime256,623,train
anime256,62301,validation
anime256,62307,test
anime256,62308,train
anime256,62309,train
anime256,62310,train
anime256,62312,train
anime256,62313,train
anime256,62322,train
anime256,62324,train
anime256,62325,train
anime256,62326,test
anime256,62339,validation
anime256,62353,train
anime256,62360,train
anime256,62376,train
anime256,62383,train
anime256,62384,train
anime256,62396,test
anime256,62397,train
anime256,62399,test
anime256,62404,train
anime256,62408,train
anime256,62409,train
anime256,62422,train
anime256,62423,train
anime256,62429,train
anime256,62448,test
anime256,62454,test
anime256,62460,train
anime256,646,validation
anime256,64924,train
anime256,64926,train
anime256,64932,test
anime256,64944,train
anime256,64948,train
anime256,64958,train
anime256,64959,train
anime256,64962,train
anime256,64963,train
anime256,65016,train
anime256,65027,test
anime256,65045,test
anime256,65048,train
anime256,65050,train
anime256,65060,train
anime256,65064,train
anime256,65071,train
anime256,65074,train
anime256,65086,train
anime256,65088,train
anime256,65096,train
anime256,65105,test
anime256,65108,validation
anime256,65109,train
anime256,65111,train
anime256,65117,train
anime256,65130,test
anime256,65133,train
anime256,65134,validation
anime256,65137,train
anime256,65139,train
anime256,65146,validation
anime256,65158,train
anime256,65161,train
anime256,65165,train
anime256,65175,train
anime256,65181,train
anime256,65182,validation
anime256,65184,train
anime256,65189,train
anime256,65202,train
anime256,65210,train
anime256,65231,validation
anime256,65233,test
anime256,65235,train
anime256,65238,validation
anime256,65244,train
anime256,65248,train
anime256,65252,train
anime256,65264,train
anime256,65266,validation
anime256,65271,test
anime256,65274,test
anime256,65276,test
anime256,65278,train
anime256,65282,train
anime256,65293,test
anime256,65297,train
anime256,65306,test
anime256,65313,test
anime256,65324,train
anime256,65327,test
anime256,65330,test
anime256,65335,train
anime256,65337,train
anime256,65341,test
anime256,65343,train
anime256,65345,train
anime256,65347,train
anime256,65350,train
anime256,65351,test
anime256,65358,test
anime256,65361,test
anime256,65369,train
anime256,65371,train
anime256,65372,train
anime256,65373,train
anime256,65374,train
anime256,65376,train
anime256,65379,train
anime256,65385,train
anime256,65390,train
anime256,65394,train
anime256,65395,train
anime256,65398,train
anime256,65402,train
anime256,65404,train
anime256,65405,train
anime256,65409,train
anime256,65413,train
anime256,65418,train
anime256,65427,train
anime256,65429,test
anime256,65435,train
anime256,65439,validation
anime256,65444,test
anime256,65445,test
anime256,65447,train
anime256,65448,train
anime256,65455,train
anime256,65459,test
anime256,65472,train
anime256,65485,test
anime256,65486,train
anime256,65487,train
anime256,65488,test
anime256,65489,train
anime256,65491,train
anime256,65496,validation
anime256,65497,train
anime256,65498,test
anime256,65507,test
anime256,65508,train
anime256,65509,train
anime256,65511,train
anime256,65513,test
anime256,65519,train
anime256,65523,train
anime256,65524,train
anime256,65529,train
anime256,65530,test
anime256,65540,train
anime256,65541,train
anime256,65549,train
anime256,65557,validation
anime256,65559,train
anime256,65560,train
anime256,65566,train
anime256,65567,train
anime256,65568,train
anime256,65573,train
anime256,65577,test
anime256,65579,train
anime256,65582,train
anime256,65583,train
anime256,65584,test
anime256,65585,validation
anime256,65589,test
anime256,65596,train
anime256,65599,train
anime256,65603,train
anime256,65609,train
anime256,65611,train
anime256,65617,train
anime256,65618,train
anime256,65625,train
anime256,65629,train
anime256,65631,train
anime256,65634,train
anime256,65635,train
anime256,65639,train
anime256,65640,train
anime256,65641,train
anime256,65642,train
anime256,65645,test
anime256,65648,train
anime256,65649,train
anime256,65652,train
anime256,65653,test
anime256,65660,train
anime256,65665,train
anime256,65671,train
anime256,65679,train
anime256,65687,train
anime256,65690,test
anime256,65691,test
anime256,65693,train
anime256,65698,validation
anime256,65703,train
anime256,65706,train
anime256,65707,train
anime256,65715,train
anime256,65720,train
anime256,65725,train
anime256,65734,train
anime256,65737,train
anime256,65743,train
anime256,65747,train
anime256,65762,test
anime256,65768,train
anime256,65770,train
anime256,65771,test
anime256,65772,train
anime256,65773,test
anime256,65777,test
anime256,65785,test
anime256,65788,train
anime256,65789,train
anime256,65790,train
anime256,65798,train
anime256,65801,train
anime256,65806,test
anime256,65810,test
anime256,65811,train
anime256,65814,train
anime256,668,train
anime256,675,train
anime256,677,train
anime256,68308,train
anime256,68322,train
anime256,68333,train
anime256,68335,test
anime256,68357,test
anime256,68367,test
anime256,68380,train
anime256,68383,validation
anime256,68385,train
anime256,68389,train
anime256,68390,train
anime256,68391,test
anime256,68395,test
anime256,68397,validation
anime256,68399,train
anime256,684,test
anime256,68402,train
anime256,68403,train
anime256,68404,train
anime256,68405,validation
anime256,68408,train
anime256,68412,test
anime256,68414,test
anime256,68426,test
anime256,68429,train
